,userId,company,jobTitle,company2,jobTitle2,school,schoolDegree,schoolDegree2,skill1,skill2,skill3,skill4,skill5,skill6,jobLocation2,SchoolDegree,type_skills
2136,618021568.0,pharmeasy,Data Scientist,Teceads Solutions,Data Science Intern,national institute of technology rourkela,"Bachelor of Technology, electronics and communication engineering","Post-Matriculation, Science",Deep Learning,C++,Machine Learning,Event Management,TensorFlow,PyTorch,,Unkown,Unkown
2137,600719170.0,,,,,university of sharjah,"Bachelor of Science - BS, Management Information Systems",,Data Science,Machine Learning,Python (Programming Language),Research,Project Management,Artificial Intelligence (AI),,Management Information Systems,Unkown
2138,456367274.0,nahaz investment,Office Manager,General Assembly,Data Scientist - Participant,misk academy,Data Science,"Diploma, Administrative Assistant and Secretarial.",Travel Arrangements,Executive Administrative Assistance,Microsoft Office,Administrative Assistance,Travel Management,Communication,,Information Systems,Unkown
2139,550482028.0,solutions by stc,"Senior Specialist, HC Digitalization & Analytics | Data Scientist",Arab National Bank,Assistant Manager - HR Data Analytics I Data Scientist,king saud university,"Bachelor's degree, Information Technology - Data Management",Data Science immersive,Data Science,Python (Programming Language),Microsoft Power BI,Software Development Life Cycle (SDLC),Reporting & Analysis,Human Resources,,Information Technology,Unkown
2140,257811422.0,intel corporation,PhD student Intern,Universiti Teknologi PETRONAS,Graduate Research Assistant,universiti teknologi petronas,Doctor of Philosophy - PhD,"Master of Science - MS, Computer Engineering",Artificial Intelligence (AI),Flutter,JavaScript,Research,Resume Writing,Firebase,,Computer Engineering,Unkown
2141,101741910.0, ministry of municipal and rural affairs and housing,Senior Data Engineer - Data Management Office, Ministry of Municipal and Rural Affairs and Housing,Senior Data Engineer - Housing Data Observatory Centre ,royal commission for yanbu colleges & institutes,"Bachelor's degree, Computer Engineering","Associate's degree, Information Technology and System Support",,,,,,,,Information Technology,Unkown
2142,605585168.0,al watania information systems,Business Intelligence Consultant,Master Works,Senior Data Specialist,king saud university,"Bachelor of Science - BS, Operations Research",,Business Intelligence (BI),Data Science,Statistical Data Analysis,Statistics,Data Analysis,Data Entry,"Riyadh, Riyadh, Saudi Arabia",Unkown,programming languages
2143,151520962.0,saudi electricity company,Sr. Internal Management Consultant,Region of Peel (Government of Canada),Account Manager,herriot-watt university - edinburgh business school,"MBA, Business Administration","Master of Science, Computer Science",Program Management,Project Management,Business Analysis,PMP,Project Planning,Change Management,,Information Systems,Unkown
2144,21801749.0,neom,"Technology & Innovation, Food Sector",NEOM,"Digital, Policy, & Innovation at Food Sector",kaust (king abdullah university of science and technology),"PhD, Applied Mathematics and Computational Science","MS, Applied Mathematics and Computational Science",Research,Statistics,Game Theory,Data Analysis,Analysis,Strategy,"NEOM Bay, Saudi Arabia",Unkown,Soft skills
2145,253429656.0,university of business & technology,Deputy Director of Information Affairs,Salla E-Commerce Platform,Financial Data Analyst,maryville university of saint louis,"Master of Science - MS, Data Science","NANODEGREE, Deep Learning",Machine Learning,Data Analysis,Data Visualization,Deep Learning,Statistical Modeling,Python (Programming Language),,Unkown,Soft skills
2146,796172765.0,,,,,king saud university,"Bachelor, Information Technology / Data Science and Artificial Intelligence",,,,,,,,,Information Technology,Unkown
2147,639002064.0,success partners,Event Organizer,Alhazmi Tech,Flutter Developer,udacity,"Nanodegree, Frontend Web Development","Nanodegree, Data Science",Frontend Development,تصميم مواقع الويب,تطوير الويب,Artificial Intelligence,Computer Vision,Data Analysis,,Unkown,Unkown
2148,245351638.0,almabani general contractors,Full Stack Developer,Almabani General Contractors,Junior Java Developer,strathclyde business school,"MSc, Data Analytics","Bachelor of Engineering - BEng, Electronics and Software Engineering",Java,Web Development,Front-End Development,Data Analytics,MySQL,HTML,,Software Engineeringe,Unkown
2149,355926495.0,apple,Data Scientist,Amazon,Business Intelligence Engineer,the university of texas at austin,"Master's degree, Business Analytics","Bachelor of Technology - BTech, Information Technology",Machine Learning,Python,SQL,Statistics,Data Analysis,Data Structures,,Information Technology,Unkown
2150,388673295.0,themathcompany,Data Scientist,Innominds,Senior Engineer,international institute of information technology bangalore,"Post Graduation, Data Science","Bachelor of Technology (B.Tech.), Mechanical Engineering",Data Science,Data Visualization,Machine Learning,Data Analysis,Credit Cards,Requirements Analysis,Bengaluru,Unkown,programming languages
2151,768107694.0,goldenevents,Event Organizer,,,,,,,,,,,,,Unkown,Unkown
2152,744515826.0,saudi digital academy,Data Governance,‏Design experts Engineering Consulting,Computer Engineer,taif university,"بكالوريوس/هندسة الحاسب, هندسة الحاسب الآلي",,SQL,Python,تحليل البيانات,Computer Networking,إدارة قواعد البيانات,C++,مكة جدة السعودية,Unkown,Soft skills
2153,279212290.0,mckinsey & company,Senior Analyst,Zivanta Analytics,Senior Data Scientist,"indian institute of technology, kharagpur","B. Tech (Hon.), Electronics and Electrical Communication Engineering",,Derivatives,Data Analytics,Python,R,Natural Language Processing,Tableau,"Gurugram, Haryana, India",Unkown,programming languages
2154,638797294.0,google,Data Scientist,Kaggle,Kaggle Notebook Master,national institute of technology durgapur,"Master of Computer Applications, Computer Science","Bachelor's degree, Computer Science",Python,Machine Learning,C++,Data Analysis,Deep Learning,Statistics,,Computer Science,Unkown
2155,96837426.0,microsoft,Data Scientist,"FogHorn Systems, Inc",Data Scientist - III,"indian institute of technology, kanpur","Master of Technology (M.Tech.), Computer Science","Bachelor of Technology (B.Tech.), Computer Science",Machine Learning,Data Science,Algorithms,Java,Big Data,C,"Pune Area, India",Computer Science,Unkown
2156,864102415.0,,,,,university of tabuk,Computer Science,Data Governance Bootcamp,Python (Programming Language),R (Programming Language),Supervised Learning,Data Visualization,Machine Learning,Tableau,,Computer Science,Unkown
2157,588908307.0,accenture,Technology Strategy Analyst,SABIC,Data Scientist Intern,king fahd university of petroleum & minerals,"Bachelor's degree, Computer Science","Bachelor's degree, Computer Science",Teamwork,Java,Python (Programming Language),Mathematics,Microsoft Word,PowerPoint,,Computer Science,Unkown
2158,526314825.0,dream11,Data Scientist,Amazon,SDE Intern,"indian institute of technology, bombay","Master of Technology - MTech, Computer Science","Bachelor of Technology - BTech, Computer Science",Java,C,Python,C++,Android Development,SQLite,,Computer Science,Unkown
2159,474078467.0,king abdulaziz university,Assistant Professor at King Abdulaziz University,Loma Linda University Health,Student Researcher,university of maryland baltimore county,"Master of Science - MS, Applied Information Sysems","Doctor of Philosophy - PhD, Information Systems",Data Science,Knowledge Management,Ubiquitous Computing,Data Analysis,Research,Lecturing,,Information Systems,Unkown
2160,93004001.0,saudia aerospace engineering industries (saei),Production Planner ( Operation Performance Engineer ),Saudia Aerospace Engineering Industries (SAEI),Production Planner ( Maintenance Program & Technical Records ),the catholic university of america,"Master's degree, Mechanical Engineering","Bachelor of Engineering (B.E.), Mechanical Engineering",Mechanical Engineering,Project Management,Data Analysis,Technical Writing,Mechanics,Calibration,"Jeddah, Makkah, Saudi Arabia",Unkown,Unkown
2161,130309961.0,al rajhi bank,Data Scientist,Genpact,Assistant Manager - Marketing Analytics,"national institute of technology, tiruchirappalli","MBA, Marketing & Analytics","B.Tech, Computer Science & Engineering",Data Analytics,Business Analytics,Data Mining,SAS Programming,Data Analysis,Business Analysis,"Bengaluru Area, India",Computer Science,Unkown
2162,391495508.0,kaplan professional,Sr. Data Science Trainer,Master Works,Sr. Data Science Consultant,cairo university,"Doctor of Philosophy (Ph.D.), Information Systems Data Mining","Master's Degree, Information Systems",Data Engineering,Data Science,Deep Learning,Data Visualization,Software Development,Programming,"Riyadh, Saudi Arabia",Information Systems,Unkown
2163,322657882.0,ascend healthcare solutions,Associate Analytics Consultant,Alamar Foods Company,Data Scientist,king saud university,"Bachelor's degree, Computer Science",,Python,Data Analysis,Microsoft Power BI,Strategic Planning,Social Media,Report Writing,,Computer Science,Unkown
2164,714573036.0,yakeenapp,Co-Founder,BALLURH,Co-Founder,king abdulaziz university,"Master's degree, Computer Science","Nanodegree , Deep Learning",Python,Data Analysis,Machine Learning,Research,SQL,Microsoft Excel,,Computer Science,Soft skills
2165,98201112.0,lean business services,Chief Data Officer,Lean Business Services,Data & Analytics Director,rmit university,"Master, Statistics (with Distinction)","bachelor, Quantitative Method",Data Analysis,Data Mining,Statistics,SAS,Analysis,Predictive Modeling,,Information Systems,Unkown
2166,371514379.0,al-imam muhammad ibn saud islamic university,Teaching Assistant,,,george mason university,"Doctor of Philosophy - PhD, Computational Sciences and Informaics","Master of Science - MS, Information Management",Research,Microsoft Office,HTML,Project Management,Data Analysis,Machine Learning,,Unkown,Unkown
2167,766691711.0,alkhaleej computers and electronic systems,Computer Technician,Saudi Digital Academy,Data science trainee,imam abdulrahman bin faisal university,"Bachelor of Business Administration - BBA, management information systems",,Data Analysis,Python,Group Work,HTML5,Microsoft Office,Photoshop,,Information Systems,Unkown
2168,817177606.0,king faisal school,Data Analyst,Saudi Digital Academy,Data Science Bootcamp,imam abdulrahman bin faisal university,"Bachelor's degree, Computer Information Systems",,User Experience (UX),Data Analysis,Quality Auditing,Technical Documentation,Tableau,Python,,Information Systems,Soft skills
2169,800656533.0,master works,Data Analyst ,Taqnia Space Co.,Coop trainee,princess nourah bint abdulrahman university,"Bachelor's degree, Information Systems",,SQL Server Integration Services (SSIS),"Extract, Transform, Load (ETL)",SQL Server Management Studio,Business Intelligence (BI),Data Visualization,System Administration,,Information Systems,Unkown
2170,445373940.0,zain ksa,Data Analytics Senior Analyst ,Dar Al Uloom University,Department Coordinator,al baha university,"Bechelor of Sience, Information Systems","BootCamp, Data Science",Analysis,Communication,Visualization,Research,Strategic Planning,Project Management,,Information Systems,Soft skills
2171,569381287.0,stc,Senior Data Analyst,stc,Coop trainee,king saud university,"Bachelor's degree, information System","Data Analyst NanoDegree Program, data",Leadership,Creativity Skills,comunication skills,Big Data,Operations Management,Data Science,"Riyadh, Riyadh Region, Saudi Arabia",Information Systems,Unkown
2172,664116108.0,revival lab,Data Analyst,BYTECODE,Data Analyst,imam abdulrahman bin faisal university,"Bachelor's degree, Computer Science",,Python,Data Classification,Regression Models,Software Development Life Cycle (SDLC),Pivot Tables,Data Visualization,,Computer Science,Unkown
2173,703871737.0,datalexing,Data Analyst,"Ministry of Education, Saudi Arabia",Coop training,imam muhammad ibn saud islamic university,"Bachelor's degree, Management Information Systems","Nanodegree, Data analyst",Business Analysis,Data Analysis,Business Intelligence (BI),"Extract, Transform, Load (ETL)",MySQL,C++,,Management Information Systems,Unkown
2174,565578213.0,bae systems,Air Force system department,BAE Systems,Data Analyst,university of south wales,"Bachelor's degree, Business Administration and Management, General","Foundation degree, Business and Social Skills",Data Analytics,Microsoft Office,Microsoft Excel,Research,Analytics,,,Information Systems,programming languages
2175,670683910.0,taqnia ets,Data Analyst,Riyadh Airports,Business Intelligence Specialist - Coop Training,princess nourah bint abdulrahman university,"Bachelor's degree, Information system",,Analytical Skills,Business Intelligence (BI),Problem Solving,Microsoft Power BI,SQL,Teamwork,,Information Systems,Unkown
2176,586322369.0,stc,Senior Data Analyst,stc,Talent Incubation program (TIP),king saud university,"Bachelor's degree, information technology, 4.60 out of 5 Excellent , Honor class",,SQL,Data Governance,Business Intelligence (BI),Data Analysis,Database Design,Information Technology,,Information Technology,Soft skills
2177,822282387.0,,,,,,,,Data Analysis,Data visualization,Qlik Sense,HTML & CSS,R,Python (Programming Language),,Unkown,programming languages
2178,652809400.0,riyad bank,Business Intelligence Specialist,Riyad Bank,Business Intelligence App,princess nourah bint abdulrahman university,"Web Design, Computer Information and Data Science","Diploma , Strategic Management",Business Intelligence (BI),Data Analysis,Data Management,Business Analysis,Business Development,Web Development,,Unkown,Unkown
2179,477010542.0,confidential government,Senior Data Analyst,JAL Human Resources Co.,Data Analyst,king saud university,"Bachelor's degree, Computer Science",,Analytical Skills,Microsoft Power BI,Tableau,Microsoft Office,SQL,Python (Programming Language),"Riyadh, Saudi Arabia",Computer Science,Unkown
2180,706992471.0,abdullah al-othaim markets,Data Analyst,greens-saudi,Marketing Specialist,princess nourah bint abdulrahman university,"Bachelor’s degree, Information Technology",,SQL,HTML,Programming,Computer Science,Data Analysis,Event Planning,"Riyadh, Saudi Arabia",Information Technology,Soft skills
2181,526790542.0,stc,Senior Data Analyst,stc,Data Analyst,prince sultan university,"Bachelor of Science , Information Systems","Nanodegree, Predictive Analytics for Business",Data Mining,BI,Data Analytics,Data Visualization,Business Analysis,Machine Learning,"Riyadh, Riyadh Region, Saudi Arabia",Information Systems,Unkown
2182,581894492.0,confidential,Data Analyst,GAZT- General Authority of Zakat & Tax,Data Analyst,university of north texas,"Bachelor Degree, Business Analytics","Nanodegree, Data Analyst",Python,SAS,Data Analysis,Analytical Skills,Risk Management,Data Science,,Unkown,Unkown
2183,530960018.0,jal international,Data Analyst,,,king saud university,"Bachelor's degree, Computer and Information Sciences",,Data Analysis,Data Visualization,MySQL,Microsoft SQL Server,Python (Programming Language),Microsoft Excel,,Information Systems,Unkown
2184,626063703.0,zid | زد,Data Analyst,Takaful Charity Foundation,Data Analyst,king saud university,"Bachelor's degree, Computer Science","Machine Learning Engineer Nanodegree, Machine Learning",Python,Machine Learning,Problem Solving,Data Structures,React Native,Java,"Al-Riyadh Governorate, Saudi Arabia",Computer Science,Unkown
2185,806167795.0,burger king,Data Analyst,,,king saud university,"Bachelor's degree, Computer Science",,java,JavaScript,PHP,MySQL,HTML,Cascading Style Sheets (CSS),,Computer Science,programming languages
2186,708253053.0,general authority for statistics,Data Analyst,Saudi Digital Academy,Data Scince Trainee,purdue university,"Postgraduate Degree, Business Analysis","Nanodegree program, Deep Learning",Analytical Thinking and Problem Solving Skills,Analyze business problems and provide solutions,SAS,Statistics,Database management,SQL,الرياض، المملكة العربية السعودية,Information Systems,Unkown
2187,417136781.0,elm company,Data Analyst,ATAA educational company,Data Analyst,king saud university,"Bachelor's degree, Computer and Information Systems Security/Information Assurance",,Photoshop,Sketch App,Web Design,fullstack web developer,Python,SQL,,Information Systems,Unkown
2188,668951217.0,saudi credit bureau - simah,Senior Data Analyst,Saudi Credit Bureau - SIMAH,Data Analyst,princess nourah bint abdulrahman university,"Bachelor's degree, Information Systems",,Teamwork,Microsoft Office,Decision-Making,Problem Solving,Flexibility,Java,,Information Systems,Unkown
2189,687836870.0,national information center – saudi arabia,Data Analyst,Nova Southeastern University,Data Analyst (Machine Learning ) Research Associate,nova southeastern university,"Master's degree, Management Information Systems, Business Intelligence Analytics",Pre-Master Program,MS programs,Analytical Skills,SQL,Microsoft Excel,Microsoft Power BI,Microsoft Azure Machine Learning,,Management Information Systems,Unkown
2190,807893939.0,lean business services,Data Analyst,Artificial Intelligence Chair,Data Engineer,king saud university,"Bachelor's degree, Computer Science",,Mathematics,Data Analysis,Statistics,Machine Learning,Programming,Software Development,Saudi Arabia,Computer Science,Soft skills
2191,749217130.0,stc,Data Analyst,McKinsey & Company,Edad Program Fellow,king saud university,"Bachelor's degree, Management Information Systems, General","High School Diploma, Natural Sciences",Business Analysis,Python (Programming Language),Unified Modeling Language (UML),Project Management,Business Management,Requirements Elicitation,,Management Information Systems,Unkown
2192,725691765.0,stc,Application Analyst,King Saud Medical City,System Analyst,king saud university,"Bachelor's degree, Computer Science","Nanodegree, Machine Learning",Java,Teamwork,Data Analysis,Statistics,Data Visualization,Statistical Data Analysis,,Computer Science,Unkown
2193,573927160.0,sabic,"Analyst, Reporting and Data Analytics ",Saudi Electronic University,Teaching Assistant,udacity,"Sql Nanodegree , Data Modeling/Warehousing and Database Administration","Data Foundation Nano Degree, Data science",Business Analysis,Data Analytics,SAP HANA,Project Planning,Business Intelligence (BI),Business Analytics,,Information Systems,programming languages
2194,567155333.0,confidential,Data Analyst,JAL International Co. Ltd.,Data Analyst,al-imam muhammad ibn saud islamic university,"Bachelor, Information systems",,Data Management,Software System Analysis,Microsoft Excel,إدارة المشاريع,إعداد التقارير والتحليل,تخطيط المشاريع,"Al-Riyadh Governorate, Saudi Arabia",Information Systems,Unkown
2195,829912445.0,jahez international company,Data Analyst,سابك,SABIC,king saud university,"Bachelor of computer Information System, (Information system (Is","Nanodegree, Data Analyst",Data Analysis,OOAD,Data Structures,Project Management,Database Design,Data Visualisation,السعودية,Information Systems,programming languages
2196,512501660.0,tacween alqiyam,Data Analyst,TACWEEN ALQIYAM,Project Management Specialist,king saud university,"Bachelor's degree, Emergency Medical Technology/Technician (EMT Paramedic)",,Critical Thinking,Planning,Data Analysis,Analytical Skills,Microsoft Excel,Microsoft PowerPoint,"Al Marwah, Riyadh, Riyadh, Saudi Arabia",Unkown,Unkown
2197,769840274.0,saudi commission for health specialties (scfhs),Data Analyst,"Ministry of Education, Saudi Arabia",Data Analyst,king saud university,"Bachelor's degree, IS - Data science",,R,python,"Extract, Transform, Load (ETL)",Business Intelligence (BI),Data Analysis,Computer Vision,,Information Systems,Unkown
2198,721137235.0,ministry of communications and information technology of saudi arabia,Data Analyst,Ministry of Communications and Information Technology of Saudi Arabia,Business Developer,university of hail,"Bachelor's degree, Software engineering",,Microsoft SQL Server,Microsoft Excel,Adobe Photoshop,Cloud Computing,Microsoft Office,C#,"Al-Riyadh Governorate, Saudi Arabia",Software Engineeringe,Unkown
2199,669022270.0,shawarmer - شاورمر,Senior Data Analyst,Shawarmer - شاورمر,Data Analyst,king saud university,"Bachelor's degree, Business Administration and Management, General","Nanodegree, Data Analysis and Visualization with Power BI",Customer Service,Reporting & Analysis,Microsoft Power BI,Business Analysis,Analytical Skills,Customer Experience,Saudi Arabia,Information Systems,Unkown
2200,525843158.0,ministry of health saudi arabia,Data Analyst,Dr. Sulaiman AL Habib Medical Group,IT Technical Writer,university of hail,"Bachelor's Degree, Health Informatics And Health Information Managment",,Microsoft Excel,Communication,Training,Quality Management,Public Speaking,,,Unkown,programming languages
2201,733277386.0,najm company for insurance services,Data Analyst,Al Rajhi Takaful,"Senior Specialist - Data Analysis, Pricing & Data Analytics.",king saud university,"Bachelor's degree, Operation Research",,Information Technology Planning,Self Learning,Microsoft Office,Business Analytics,Business Intelligence (BI),Microsoft Excel,,Unkown,programming languages
2202,788286201.0,مدينة الملك عبدالعزيز للعلوم والتقنية - kacst, Research on Internet Of Thing ,,,al-imam muhammad ibn saud islamic university,"BA, information management",,Data Analysis,Time management,Teamwork,Research skills,,,,Unkown,Unkown
2203,393443657.0,assraljawal,Data Analyst,Jazira Group,Logistics,kakatiya university,"Master of Business Administration (MBA), Finance, General","Bachelor of Commerce (B.Com.), Business/Commerce, General",Microsoft Office,Customer Service,Leadership,Microsoft Excel,Microsoft Word,Accounting,"Riyadh, Riyadh Region, Saudi Arabia",Information Systems,Unkown
2204,833913289.0,gosi - general organization for social insurance,Data Analyst,TAHAKOM,Data Analyst,king saud university,"Bachelor's degree, Management Information System",,SQL,Visual Basic,Microsoft Office,Data Analysis,Time Management,Teamwork,,Information Systems,Unkown
2205,524336167.0,sejel technology co. ltd.,Data Analyst,Sejel Technology Co. Ltd.,Application Specialist,umm al-qura university,"Bachelor of  engineering, Computer Engineering",,Tableau Desktop,Databases,SQL,Tableau Server,Oracle SQL Developer,PL/SQL,"Jeddah,Saudi Arabia",Computer Engineering,Unkown
2206,714466662.0,zid | زد,Data Analyst,مدينة الملك عبدالعزيز للعلوم والتقنية - KACST,تدريب تعاوني,princess nourah bint abdulrahman university,"درجة البكالوريوس , نظم المعلومات",,Reporting skills,Data Analysis skills,Web Development,R Language,Systems Analysis & Design,,الرياض، المملكة العربية السعودية,Information Systems,Unkown
2207,857617469.0,national development fund صندوق التنمية الوطني,Data Analyst,National Housing Company (NHC),Intern,princess nourah bint abdulrahman university,"Bachelor's degree, Computer Science",,English,Microsoft Office,Graphic Design,Adobe Photoshop,Data Analysis,,,Computer Science,Unkown
2208,751270350.0,jal international co. ltd.,Data Analyst,Atheeb Intergraph Saudi Company (AISC),System Analyst,udacity,"Nanodegree, Business Analytics","Bachelor of Technology - BTech, علوم الحاسب الآلي والمعلومات، عام",Team work,Strategic Planning,Process Improvement,Analytical Skills,Business Development,IT Management,,Computer Science,Unkown
2209,706917194.0,gosi - general organization for social insurance,Data Analyst,GOSI - General Organization for Social Insurance,BI Developer,al-imam muhammad ibn saud islamic university,"Bachelor's degree, Computer Science",,Python (Programming Language),Data Visualization,Data Science,Research,Data Analysis,Machine Learning,,Computer Science,programming languages
2210,832864093.0,,,,,majmaah university|majmaah university,"Bachelor of Information Technology , digital forensics",,Data Analysis,data mangement,Project Planning,Information Technology,Project Management,IT Strategy,,Information Technology,Unkown
2211,738667174.0,ministry of municipal and rural affairs and housing,Data Analyst,,,princess nourah bint abdulrahman university,bachelor's of  mathematics and statistics، Statistics,,تحليل البيانات,Survey Design,Leader Ship,Customer Experience,Speaking,مهارات العرض التقديمي,,Information Systems,Unkown
2212,448587719.0,takamol holding,Senior Data Analyst,Confidential,Data Analyst,king saud university,"Bachelor's degree، Management Information Systems, General",Nano Degree، Programming for Data Science,Microsoft SQL Server,Microsoft Office,Teamwork,Data Analysis,Time Management,Business Analysis,,Management Information Systems,programming languages
2213,655128650.0,general assembly,Data Analyst,Electronic Business Transactions Company (EBTCO),Web Designer,king saud university,Bachelor's degree، Computer and Information Systems Security/Information Assurance,,Computer Information Systems,Data Analysis,Database Administration,Systems Analysis,Microsoft PowerPoint,Microsoft Word,,Information Systems,Unkown
2214,371657022.0,gulf union foods company,Data Analyst,Arab Computers Ltd.,iOS Technision,udacity,Data Analyst Nanodgree، Data,Predictive analytics nanodegree,Team Building,Team Leadership,Entrepreneurship,Troubleshooting,Software Development,Project Management,"Al-Riyadh Governorate, Saudi Arabia",Unkown,Unkown
2215,605458226.0,alinma bank,Data Analyst,Alawwal Bank,Senior Data Warehouse Consultant,c. abdul hakeem college of engineering and technology,Bachelor of Engineering - BE، Electrical and Electronics Engineering,,Informatica,Data Warehousing,Business Objects Data Integrator,"Extract, Transform, Load (ETL)",Data Integration,Performance Tuning,"Riyadh, Riyadh Region, Saudi Arabia",Unkown,Unkown
2216,718394290.0,general authority for statistics,Data Analyst,General Authority For Statistics,Application Developer,princess nourah bint abdulrahman university,Bachelor's degree، Computer Science,,Organized,Teamwork,Critical Thinking,Software Development,Java,R,,Computer Science,Unkown
2217,588531179.0,confidential,Data Analyst,CloudSystems SA,Trainee,al qussaim university,Bachelor's degree، Information Technology,,Predictive Modeling,Predictive Analytics,Business Intelligence,Machine Learning,Research,Python (Programming Language),,Information Technology,Unkown
2218,144380540.0,saudi electronic university,Data Analyst,Saudi Electronic University,Assistant Database Administrator,al-imam muhammad ibn saud islamic university,Bachelor of Applied Science (B.A.Sc.)، Computer Science,,Oracle SQL Developer,Oracle Database,Oracle Reports,Customer Service,Microsoft Excel,Leadership,,Computer Science,Unkown
2219,708370708.0,stc,Data Analyst,"Zakat, Tax and Customs Authority",Information Systems Specialist,samsung innovation campus (sic),Artificial Intelligence,Web development immersive,HTML,Java,C++,Graphic Design,Programming,إدارة المشاريع,"Riyadh, Saudi Arabia",Unkown,Unkown
2220,708450958.0,digital government authority,Data Governance Analyst,Digital Government Authority,Business Intelligence Analyst,princess nourah bint abdulrahman university,Bachelor's degree، Information Technology,,Microsoft Office,Microsoft SQL Server,Microsoft Power BI,MySQL,Relational Databases,Group Work,,Information Technology,Unkown
2221,585834001.0,ascend healthcare solutions,Data Analyst,,,king khalid university,Bachelor of Business Administration - BBA، Business Administration,Data Analytics and Python immersive course,تحليل البيانات,استراتيجيات الأعمال,الأبحاث,المهارات التحليلية,تحليل الأعمال التجارية,Data visualization,,Information Systems,Unkown
2222,439384691.0,"ministry of finance, saudi arabia",Senior Data Analyst,confidential,Data Analyst,udacity,Nanodegree، predictive analytics for business,Nanodegree، Data Analyst,Python (Programming Language),SQL,Java,Data Analysis,Eclipse,Jupyter,"Al-Riyadh Governorate, Saudi Arabia",Unkown,Unkown
2223,634914857.0,sdaia | سدايا,Data Analyst,Arabian Shield Cooperative Insurance Company,Actuarial Analyst,king saud university,Bachelor's degree، Actuarial and Financial Mathematics,,Microsoft Excel,R (Programming Language),تحليل البيانات الإحصائية,C (Programming Language),"Spss, Minitab",,,Unkown,Unkown
2224,258410414.0,government expenditure & projects efficiency authority | هيئة كفاءة الإنفاق والمشروعات الحكومية,Data Analyst,stc,Planning Engineer,king saud university,Bachelor's degree، Computer Information Systems,,SQL,Business Intelligence,Data Analysis,Graphic Design,Business Analysis,Cloud Computing,,Information Systems,Unkown
2225,206939314.0,jal international co. ltd.,Data Analyst,Atheeb Intergraph Saudi Company (AISC),Data Quality Analyst,king abdulaziz university,Bachelor's degree، Information System,,Microsoft Office,Project Management,Management,Microsoft Excel,Data Analysis,Leadership,,Information Systems,programming languages
2226,629804768.0,thiqah business services,Data Analyst,Saudi Digital Academy,Internship Trainee,imam abdulrahman bin faisal university,Bachelor's degree، Computer information system,,Microsoft Office,Graphic Design,User Interface Design,Leadership,Team Leadership,Microsoft Excel,,Information Systems,Unkown
2227,628144178.0,confidential,Data Analyst,confidential,Data Analyst,al-imam muhammad ibn saud islamic university,درجة البكالوريوس ، نظم المعلومات,,data base,Data analysis,social media,Microsoft Office,Principles of networks,,"Al-Riyadh Governorate, Saudi Arabia",Information Systems,Unkown
2228,775756165.0,"saso, saudi standards metrology and quality organization",Data Analyst,Abdal Human Resources,Cooperative Trainee,al-imam muhammad ibn saud islamic university,"Bachelor's degree، Management Information Systems, General",,,,,,,,,Management Information Systems,Unkown
2229,548319001.0,areas marketing & events,Data Analyst,Local Content And Government Procurement Authority,Data Analyst,al qussaim university,Bachelor's degree، Information Technology,,Data Analysis,Data Science,Python (Programming Language),Big Data,Data Structures,Information Security,"Riyadh, Saudi Arabia",Information Technology,Soft skills
2230,624435918.0,sdaia | سدايا,Data Analyst,Cloud Solutions,Application Support Specialist,king saud university,Bachelor's degree، Information Technology,,,,,,,,"Riyadh, Saudi Arabia",Information Technology,Unkown
2231,540048822.0,"zakat, tax and customs authority",Lead Data Analyst,General Authority For Statistics - GASTAT,Statistical Researcher,king saud university,Bachelor's degree، Statistics,Nanodegree، Data Analyst,Python (Programming Language),R,Tableau,SAS Programming,Matlab,Microsoft Project,,Information Systems,programming languages
2232,765528014.0,stc,Data Mining Analyst,,,king saud university,Bachelor's degree، Computer Software Engineering,,Management,Critical Thinking,Leadership,Self Learning,Commitment towards work,Decision-Making,,Software Engineeringe,Unkown
2233,345551387.0,sekolah.mu,Data Analyst,JD.ID,Data Analyst,universitas padjadjaran (unpad),Bachelor’s Degree، Applied Mathematics,,Microsoft Office,SQL,Data Analysis,Strategic Planning,Negotiation,Arianna,"Jakarta, Indonesia",Unkown,programming languages
2234,652235411.0,yaa ياء,Data Analyst,Data Science Special Interest Group,AI Engineer,king saud university,"Bachelor of Applied Science - BASc، Information system, Data Science track",,Python (Programming Language),Data Preparation,Data Analytics,Analytics,تحليل البيانات,Tableau,,Information Systems,Unkown
2235,625187587.0,confidential,Technical Engineer,عمل خاص,Instructor,king saud university,Bachelor's degree، Information Technology,,تطوير Android,Web Development,Software Engineering,Software Development,Project Management,Data Analysis,,Information Technology,Unkown
2236,116429527.0,elm company,Data Analyst,Sejel Technology Co. Ltd.,Database Developer,the university of toledo college of engineering,Bachelor of Engineering - BE، Computer Science & Engineering Technology,,Microsoft Office,Research,Time Management,Continuous Improvement,Analytical Skills,Consulting,"Jiddah, Makkah, Saudi Arabia",Computer Science,Unkown
2237,788930942.0,tahakom,Data Analyst,MonshaatSA,Customer Experience,king saud university college of business administration,Manegement information system(MIS),,Customer Experience,Customer Service,Analytical Skills,Customer Experience Management,,,,Management Information Systems,Soft skills
2238,643671723.0,international company for furniture الشركة العالمية للأثاث,Data Analyst,عمل مستقل,Data Analyst,king abdulaziz university,Bachelor degree ، Statistic,,Python,Microsoft Office,Data Visualization,SQL,SPSS,R language,,Information Systems,Unkown
